Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,PercPoverty,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Conflicts_total,Conflicts_totalDeaths,Conflicts_totalDeathsCivilians
Myanmar,Taninthayi,12.4706876,99.0128926,MMR,East Asia and the Pacific,0.134,0.129,28.9,44.7,APPROXIMATE,0,1,6.83333349227905,1943.5,334,0,130,318,25,14445,36,4802,,,,,,1,1,1
Myanmar,Yangon,16.8660694,96.195132,MMR,East Asia and the Pacific,0.134,0.051,12.5,40.8,APPROXIMATE,0,1,9652.1162109375,2111,16,42,14,7,33,6755,6,3191,,,,,,1,0,0
Namibia,Caprivi,-17.8682455,23.5728501,NAM,Sub-Saharan Africa,0.193,0.174,40,43.5,APPROXIMATE,0,1,1.90833330154419,734.5,570,0,60,976,32,4912,14,3261,,,,,,0,0,0
Namibia,Erongo,-22.2565682,15.4068079,NAM,Sub-Saharan Africa,0.193,0.044,11.2,39.1,APPROXIMATE,0,1,0.5,144.5,622,0,200,924,35,584,2,1212,,,,,,0,0,0
Namibia,Hardap,-24.2310134,17.668887,NAM,Sub-Saharan Africa,0.193,0.103,24.2,42.7,APPROXIMATE,0,1,1.48833334445953,274,365,0,140,1228,33,450,3,1319,,,,,,0,0,0
Namibia,Karas,-26.8429645,17.2902839,NAM,Sub-Saharan Africa,0.193,0.098,22.5,43.6,APPROXIMATE,0,1,0,143.5,571,0,150,954,37,,,689,,,,,,0,0,0
Namibia,Kavango,-18.271048,18.4276047,NAM,Sub-Saharan Africa,0.193,0.373,74.3,50.2,APPROXIMATE,0,1,2.16666674613953,648,1042,0,140,1164,31,2691,9,2586,,,,,,0,0,0
Namibia,Khomas,-22.6377854,17.1011931,NAM,Sub-Saharan Africa,0.193,0.06,15.7,38.4,APPROXIMATE,0,1,89.7083358764649,445.5,11,10,140,1809,28,1897,5,1914,,,,,,0,0,0
Namibia,Kunene,-19.4086317,13.914399,NAM,Sub-Saharan Africa,0.193,0.238,48.7,48.9,APPROXIMATE,0,1,0,234,884,0,150,940,34,834,3,1345,,,,,,0,0,0
Namibia,Ohangwena,-17.5979291,16.8178377,NAM,Sub-Saharan Africa,0.193,0.348,70.9,49.1,APPROXIMATE,0,1,7.83333349227905,654,1127,0,30,1136,32,2605,9,2708,,,,,,0,0,0
Namibia,Omaheke,-21.8466651,19.1880047,NAM,Sub-Saharan Africa,0.193,0.232,46.8,49.5,APPROXIMATE,0,1,0,514,371,0,140,1503,28,1666,5,2040,,,,,,0,0,0
Namibia,Omusati,-18.4070294,14.8454619,NAM,Sub-Saharan Africa,0.193,0.283,62.9,45,APPROXIMATE,0,1,1.33333337306976,418.5,1554,0,140,1120,34,,,1901,,,,,,0,0,0
Namibia,Oshana,-18.4305064,15.6881788,NAM,Sub-Saharan Africa,0.193,0.156,39.3,39.7,APPROXIMATE,0,1,0,453.5,1086,0,140,1094,35,1471,7,2164,,,,,,0,0,0
Namibia,Oshikoto,-18.4152575,16.912251,NAM,Sub-Saharan Africa,0.193,0.218,47.9,45.6,APPROXIMATE,0,1,1.5,514.5,691,0,30,1115,31,2043,9,2577,,,,,,0,0,0
Namibia,Otjozondjupa,-20.5486916,17.668887,NAM,Sub-Saharan Africa,0.193,0.116,24.7,47.1,APPROXIMATE,0,1,1,473.5,385,0,140,1305,30,2003,6,2250,1.25,6.875,10,2.75,87.25,0,0,0
Nepal,Province 1,42.7794896,11.1041558,NPL,South Asia,0.175,0.131,30,43.8,RANGE_INTERPOLATED,0,1,148.83332824707,513,0,59,190,11,25,,,2167,,,,,,0,0,0
Nepal,Province 2,42.7795515,11.1046452,NPL,South Asia,0.175,0.274,57.3,47.8,RANGE_INTERPOLATED,0,1,148.83332824707,513,0,59,190,11,25,,,2167,,,,,,0,0,0
Nepal,Province 3,14.3258124,120.9792599,NPL,South Asia,0.175,0.266,59.3,44.9,GEOMETRIC_CENTER,0,1,6093.13671875,1617.5,2,29,14,115,32,,,4088,,,,,,0,0,0
Nepal,Province 4,28.2052851,83.9725225,NPL,South Asia,0.175,0.106,23.9,44.2,GEOMETRIC_CENTER,0,1,234.026672363281,2130,3,20,30,817,25,6122,8,2661,10.6666666666667,7.6,9,33.3333333333333,57.6666666666667,0,0,0
Nepal,Province 5,41.8229823,12.4604051,NPL,South Asia,0.175,0.094,22.5,41.9,ROOFTOP,0,1,1702.33337402344,582,8,63,190,28,24,,,2199,11.1388888888889,7.46777777777778,32.2,49.3833333333333,18.4166666666667,0,0,0
Nepal,Province 6,28.6005894,81.6197149,NPL,South Asia,0.175,0.171,38.9,44,GEOMETRIC_CENTER,0,1,121,1225.5,495,8,11,737,27,4341,7,3222,,,,,,0,0,0
Nepal,Province 7,28.8706182,-13.8387818,NPL,South Asia,0.175,0.196,46.2,42.4,RANGE_INTERPOLATED,0,1,22.5,96.5,394,51,190,39,29,,,669,,,,,,0,0,0
Nicaragua,Boaco,12.469284,-85.6614682,NIC,Latin America and Caribbean,0.072,0.13,29.1,44.6,APPROXIMATE,0,1,64.1366653442383,1095,71,14,140,353,29,8918,7,3559,,,,,,0,0,0
Nicaragua,Carazo,11.7274729,-86.2158497,NIC,Latin America and Caribbean,0.072,0.025,6.5,37.6,APPROXIMATE,0,1,164.818328857422,1226.5,67,0,30,146,29,8847,23,4569,,,,,,0,0,0
Nicaragua,Chinandega,12.6234721,-87.1273253,NIC,Latin America and Caribbean,0.072,0.047,11.9,40.1,APPROXIMATE,0,1,188.70832824707,1822.5,2,31,30,65,35,6526,8,2997,,,,,,0,0,0
Nicaragua,Chontales,11.9394717,-85.1894045,NIC,Latin America and Caribbean,0.072,0.082,18.5,44.1,APPROXIMATE,0,1,16.3333339691162,1302,156,0,30,105,30,9500,9,4325,,,,,,0,0,0
Nicaragua,Esteli,13.0851139,-86.3630197,NIC,Latin America and Caribbean,0.072,0.048,12,40.2,APPROXIMATE,0,1,160.5,968.5,3,35,140,842,31,8082,7,2548,13.9,6.5,44.8,35,20.2,0,0,0
Nicaragua,Granada,11.9344073,-85.9560005,NIC,Latin America and Caribbean,0.072,0.035,8.7,40.1,APPROXIMATE,0,1,266.936676025391,1217,0,40,140,58,33,7067,7,2615,,,,,,0,0,0
Nicaragua,Jinotega,13.0883907,-85.9993997,NIC,Latin America and Caribbean,0.072,0.195,40.6,48.1,APPROXIMATE,0,1,108.833335876465,1273,28,15,30,1029,27,10491,4,2697,,,,,,0,0,0
Nicaragua,Leon,12.4315534,-86.8722146,NIC,Latin America and Caribbean,0.072,0.031,7.2,43.2,APPROXIMATE,0,1,217.66667175293,1435,3,37,140,106,34,6587,8,3017,,,,,,0,0,0
Nicaragua,Madriz,13.4726005,-86.4592091,NIC,Latin America and Caribbean,0.072,0.104,23.5,44.1,APPROXIMATE,0,1,135.220001220703,816.5,74,0,30,689,29,10648,13,3637,9.67916666666667,7.49166666666667,31.4875,21.05,47.4625,0,0,0
Nicaragua,Managua,12.1149926,-86.2361744,NIC,Latin America and Caribbean,0.072,0.021,4.9,43.4,APPROXIMATE,0,1,2087.10009765625,1012,9,62,110,172,35,,,2938,12.8888888888889,6.20555555555556,22.5611111111111,41.2333333333333,36.2055555555556,0,0,0
Nicaragua,Masaya,11.9704485,-86.0886366,NIC,Latin America and Caribbean,0.072,0.017,4.3,39.9,APPROXIMATE,0,1,708.95166015625,1202,4,34,110,251,30,7230,7,2646,27.45,6.4,5.95,13.65,80.3,0,0,0
Nicaragua,Matagalpa,12.9290069,-85.9151211,NIC,Latin America and Caribbean,0.072,0.099,22.3,44.5,APPROXIMATE,0,1,195.33332824707,1155.5,3,24,140,722,29,10208,5,2890,,,,,,0,0,0
Nicaragua,Nueva Segovia,13.7894404,-86.0121573,NIC,Latin America and Caribbean,0.072,0.113,25.4,44.4,APPROXIMATE,0,1,38.5616683959961,1195.5,128,0,30,922,24,14235,34,4976,,,,,,0,0,0
Nicaragua,RAAN,13.8394456,-83.9320806,NIC,Latin America and Caribbean,0.072,0.173,35.7,48.6,APPROXIMATE,0,1,0.5,2401,627,0,40,28,25,14348,40,5134,,,,,,0,0,0
Nicaragua,RAAS,12.1918502,-84.1012861,NIC,Latin America and Caribbean,0.072,0.132,28.1,47,APPROXIMATE,0,1,13.5,3334,427,0,20,26,27,13561,17,5516,,,,,,0,0,0
Nicaragua,Rio San Juan,10.911057,-84.3172642,NIC,Latin America and Caribbean,0.072,0.133,28.9,46,APPROXIMATE,0,1,23.8616676330566,2807,609,0,40,51,24,13732,33,5479,,,,,,0,0,0
Nicaragua,Rivas,11.4326663,-85.8230251,NIC,Latin America and Caribbean,0.072,0.036,9.5,37.7,APPROXIMATE,0,1,282.640014648438,1214.5,79,13,20,63,30,8289,10,4372,,,,,,0,0,0
Niger,Agadez,16.9741689,7.986535,NER,Sub-Saharan Africa,0.605,0.405,69.9,58,APPROXIMATE,0,1,0.833333313465118,168.5,1,23,200,503,40,,,832,,,,,,4,29,1
Niger,Diffa,13.3132472,12.6158803,NER,Sub-Saharan Africa,0.605,0.556,90.3,61.5,APPROXIMATE,0,1,26.8333339691162,446,428,9,30,309,37,887,3,2095,,,,,,17,269,15
Niger,Dosso,13.0504833,3.2080991,NER,Sub-Saharan Africa,0.605,0.62,92.8,66.8,APPROXIMATE,0,1,50.6666679382324,717,1,13,150,234,38,1489,2,1186,2,,13,11.5,75.5,0,0,0
Niger,Maradi,13.5009779,7.1036396,NER,Sub-Saharan Africa,0.605,0.664,94.1,70.6,APPROXIMATE,0,1,119.183334350586,641,2,31,150,363,36,1499,2,1394,1.30595238095238,5.83095238095238,10.9619047619048,10.3416666666667,78.6964285714286,0,0,0
Niger,Niamey,13.5115963,2.1253854,NER,Sub-Saharan Africa,0.605,0.206,42.1,49,APPROXIMATE,0,1,112,654.5,2,60,190,223,38,,,1437,3.38084733893557,5.6614806547619,14.9982843137255,9.75199579831933,75.2497198879552,3,3,1
Niger,Tahoua,14.8904575,5.2579968,NER,Sub-Saharan Africa,0.605,0.646,92.9,69.5,APPROXIMATE,0,1,18.8333339691162,518,3,17,150,383,39,,,989,,,,,,0,0,0
Niger,Tillaberi,14.6489525,2.1450245,NER,Sub-Saharan Africa,0.605,0.609,92,66.1,APPROXIMATE,0,1,11.3333330154419,468,289,0,140,278,38,290,1,841,,,,,,0,0,0
Niger,Zinder,13.8018124,8.98527,NER,Sub-Saharan Africa,0.605,0.641,93.6,68.5,APPROXIMATE,0,1,40.9883346557617,571.5,0,31,150,467,37,,,1396,,,,,,0,0,0
Nigeria,Abia,5.4308921,7.5247243,NGA,Sub-Saharan Africa,0.303,0.088,21,42,APPROXIMATE,0,1,327.333343505859,2145,156,0,40,127,26,12741,12,3968,7.2,5.28,27.8,4.8,67,0,0,0
Nigeria,Adamawa,9.3250497,12.4380581,NGA,Sub-Saharan Africa,0.303,0.295,59,49.9,APPROXIMATE,0,1,143.346664428711,1126,28,3,20,160,36,,,2490,5,6.16666666666667,14.6666666666667,24.6666666666667,61,12,64,47
Nigeria,Akwa Ibom,4.9299869,7.87216,NGA,Sub-Saharan Africa,0.303,0.099,23.8,41.6,APPROXIMATE,0,1,837.199951171875,2657,84,2,60,51,25,11102,10,4163,10.8,5.5,22.6,4.4,73,1,2,0
Nigeria,Anambra,6.2757656,7.0068393,NGA,Sub-Saharan Africa,0.303,0.05,11.2,44.5,APPROXIMATE,0,1,262.251647949219,1751.5,123,0,60,64,29,10844,9,3441,7.49571428571429,5.20657142857143,37.5666666666667,20.2833333333333,42.1785714285714,0,0,0
Nigeria,Bauchi,10.3009641,9.8236533,NGA,Sub-Saharan Africa,0.303,0.583,86.6,67.3,APPROXIMATE,0,1,136.5,1040,5,43,30,607,36,,,2258,,7.81,23.2,7.2,69.63,17,119,42
Nigeria,Bayelsa,4.8677767,5.8987139,NGA,Sub-Saharan Africa,0.303,0.12,29,41.4,APPROXIMATE,0,1,122.333335876465,2870.5,825,10,140,19,24,12309,10,4040,,,,,,0,0,0
Nigeria,Benue,7.3508259,8.8362755,NGA,Sub-Saharan Africa,0.303,0.28,59.2,47.3,APPROXIMATE,0,1,178.16667175293,1429,100,0,60,142,31,8722,7,3049,,,,,,0,0,0
Nigeria,Borno,12.1205201,13.1740348,NGA,Sub-Saharan Africa,0.303,0.401,70.1,57.2,APPROXIMATE,0,1,27.6666660308838,734,307,0,30,301,38,1586,5,2207,,,,,,0,0,0
Nigeria,Cross River,6.1670315,8.6600586,NGA,Sub-Saharan Africa,0.303,0.146,33.1,44.2,APPROXIMATE,0,1,90.5,2339,92,0,60,63,24,12140,12,4386,,,,,,0,0,0
Nigeria,Delta,5.5324624,5.8987139,NGA,Sub-Saharan Africa,0.303,0.107,25.1,42.5,APPROXIMATE,0,1,344.149993896484,2406.5,91,38,40,15,27,,,4141,,,,,,1,1,1
Nigeria,Ebonyi,6.177973,7.9592863,NGA,Sub-Saharan Africa,0.303,0.265,56,47.3,APPROXIMATE,0,1,478.558349609375,2006,94,0,130,65,28,9999,6,2750,11.3452380952381,5.32738095238095,43.0714285714286,16.047619047619,40.8809523809524,0,0,0
Nigeria,Edo,6.5438101,5.8987139,NGA,Sub-Saharan Africa,0.303,0.08,19.2,41.5,APPROXIMATE,0,1,70.3333358764649,1676,70,0,30,139,27,11628,27,4652,15.6,5.14,22.4,4.4,73.1,0,0,0
Nigeria,Ekiti,7.6655813,5.3102505,NGA,Sub-Saharan Africa,0.303,0.051,12.9,39.6,APPROXIMATE,0,1,382.950012207031,1346.5,193,0,30,361,26,11856,34,4721,,,,,,2,0,0
Nigeria,Enugu,6.4583661,7.5463885,NGA,Sub-Saharan Africa,0.303,0.123,28.8,42.6,APPROXIMATE,0,1,1110,1734,11,21,190,166,31,,,2592,13.7666666666667,5.41666666666667,36.4,3.53333333333333,60.0666666666667,6,7,3
Nigeria,FCT-Abuja,8.8556838,7.179026,NGA,Sub-Saharan Africa,0.303,0.108,23.5,45.7,APPROXIMATE,0,1,78.658332824707,1390,211,0,130,279,28,9692,12,3761,,,,,,0,0,0
Nigeria,Gombe,10.279142,11.1730615,NGA,Sub-Saharan Africa,0.303,0.471,76.9,61.2,APPROXIMATE,0,1,256.896667480469,1118.5,3,38,190,457,37,,,1151,2.2,5.14,28.2,11,61.1,18,109,79
Nigeria,Imo,5.6038994,7.0068393,NGA,Sub-Saharan Africa,0.303,0.083,19.8,41.9,APPROXIMATE,0,1,1211.58337402344,2076,38,8,120,138,27,,,4005,15.2333333333333,5.08444444444444,36.8444444444444,2.3,60.8555555555556,0,0,0
Nigeria,Jigawa,12.4460001,9.7232673,NGA,Sub-Saharan Africa,0.303,0.552,88.4,62.4,APPROXIMATE,0,1,139,743.5,54,0,140,365,36,1315,4,1985,,,,,,0,0,0
Nigeria,Kaduna,10.5104642,7.4165053,NGA,Sub-Saharan Africa,0.303,0.311,56.5,55.1,APPROXIMATE,0,1,5084.1748046875,1517,5,60,190,595,36,,,1130,7.45,5.78208333333333,18.5291666666667,18.8069444444444,62.6847222222222,21,281,92
Nigeria,Kano,12.0021794,8.5919561,NGA,Sub-Saharan Africa,0.303,0.434,76.4,56.8,APPROXIMATE,0,1,1346.0283203125,955.5,10,23,20,464,35,,,1979,,,,,,1,2,0
Nigeria,Katsina,12.9815608,7.6222665,NGA,Sub-Saharan Africa,0.303,0.52,82.2,63.2,APPROXIMATE,0,1,1070.15002441406,853.5,14,47,190,514,37,,,1616,7,5.4,23.75,12.75,63.5,2,2,0
Nigeria,Kebbi,11.6781241,4.0695454,NGA,Sub-Saharan Africa,0.303,0.553,86,64.3,APPROXIMATE,0,1,103.918334960938,1026.5,133,0,20,239,36,4625,9,2482,,,,,,0,0,0
Nigeria,Kogi,7.9075486,6.5783387,NGA,Sub-Saharan Africa,0.303,0.113,26.1,43.2,APPROXIMATE,0,1,39.0933341979981,1216,358,0,130,160,30,10156,10,3219,,,,,,0,0,0
Nigeria,Kwara,8.9847995,4.5624426,NGA,Sub-Saharan Africa,0.303,0.099,23.7,41.9,APPROXIMATE,0,1,36,1199,250,0,130,242,32,10580,13,3495,,,,,,0,0,0
Nigeria,Lagos,6.5243793,3.3792057,NGA,Sub-Saharan Africa,0.303,0.035,8.5,41.1,APPROXIMATE,0,1,18476.734375,1595.5,38,62,190,11,29,,,1756,,,,,,30,59,2
Nigeria,Nasarawa,8.5705151,8.3088441,NGA,Sub-Saharan Africa,0.303,0.251,52.4,48,APPROXIMATE,0,1,85.2266693115234,1334.5,166,0,20,107,32,8877,10,3245,2.64666666666667,5.2225,13.2266666666667,7.22,79.5133333333333,1,2,0
Nigeria,Niger,17.607789,8.081666,NGA,Sub-Saharan Africa,0.303,0.324,61.2,52.9,APPROXIMATE,0,1,0.833333313465118,146,376,0,200,624,39,128,2,836,,,,,,0,0,0
Nigeria,Ogun,6.907529,3.5812692,NGA,Sub-Saharan Africa,0.303,0.112,26.4,42.5,APPROXIMATE,0,1,211.945007324219,1398.5,166,3,120,119,26,12019,11,4585,,,,,,0,0,0
Nigeria,Ondo,6.8959293,4.8935627,NGA,Sub-Saharan Africa,0.303,0.127,27.9,45.4,APPROXIMATE,0,1,112.166664123535,1560.5,37,0,30,192,26,10947,23,4750,,,,,,0,0,0
Nigeria,Osun,7.5875843,4.5624426,NGA,Sub-Saharan Africa,0.303,0.043,10.9,39.7,APPROXIMATE,0,1,148.854995727539,1373,95,0,40,360,25,11478,13,4298,1.92727272727273,5.7,34.8090909090909,24.9181818181818,40.2818181818182,0,0,0
Nigeria,Oyo,7.8429579,3.9368439,NGA,Sub-Saharan Africa,0.303,0.155,29.4,52.7,APPROXIMATE,0,1,155.123321533203,1240,4,16,200,297,34,,,1896,8.025,6.1775,12.3125,9.94375,77.575,0,0,0
Nigeria,Plateau,9.244568,9.3673084,NGA,Sub-Saharan Africa,0.303,0.273,51.6,52.9,APPROXIMATE,0,1,93.3333358764648,1184.5,270,0,20,806,29,7717,12,3568,4.73333333333333,5.30357142857143,28.9107142857143,26.3928571428571,44.6964285714286,0,0,0
Nigeria,Rivers,4.8580767,6.9209135,NGA,Sub-Saharan Africa,0.303,0.088,21.1,41.6,APPROXIMATE,0,1,590.724975585938,2372,99,18,160,13,26,11465,10,3682,7.91666666666667,4.79166666666667,25.625,13.4583333333333,60.9166666666667,2,12,0
Nigeria,Sokoto,13.0058731,5.2475518,NGA,Sub-Saharan Africa,0.303,0.548,85.3,64.2,APPROXIMATE,0,1,2459.3515625,764,4,22,190,306,38,,,1854,,,,,,5,20,1
Nigeria,Taraba,8.0054917,10.2600125,NGA,Sub-Saharan Africa,0.303,0.448,77.7,57.7,APPROXIMATE,0,1,37.1516647338867,1365,170,0,130,156,29,9406,11,3296,,,,,,0,0,0
Nigeria,Yobe,12.1871412,11.7068294,NGA,Sub-Saharan Africa,0.303,0.635,90.2,70.4,APPROXIMATE,0,1,20.8333339691162,668,99,0,30,352,37,1589,4,2273,2.5,5.15,6,1.25,92.75,6,123,1
Nigeria,Zamfara,12.1844159,6.2375947,NGA,Sub-Saharan Africa,0.303,0.605,91.9,65.8,APPROXIMATE,0,1,41,1062,148,0,30,425,35,4160,6,2519,,,,,,1,7,0
Pakistan,Balochistan,28.4907332,65.0957792,PAK,South Asia,0.23,0.402,70.6,57,APPROXIMATE,0,1,4.33333349227905,67,432,0,200,674,41,,,577,,,,,,0,0,0
Pakistan,Gilgit Baltistan,35.8025667,74.9831808,PAK,South Asia,0.23,0.233,46.9,49.8,APPROXIMATE,0,1,71.1666641235352,360.5,1498,0,220,3823,-1,4269,0,-317,,,,,,0,0,0
Pakistan,Islamabad (ICT),33.6844202,73.0478848,PAK,South Asia,0.23,0.039,9.2,42.7,APPROXIMATE,0,1,861.253356933594,956,14,61,190,530,28,,,2094,4.25,7.99,19.98,49.22,30.8,21,200,137
Pakistan,Khyber Pakhtunkhwa,34.9526205,72.331113,PAK,South Asia,0.23,0.247,50.1,49.4,APPROXIMATE,0,1,220.83332824707,912.5,448,0,14,1480,23,3610,7,2899,,,,,,60,317,17
Pakistan,Punjab,31.1704063,72.7097161,PAK,South Asia,0.23,0.184,36.6,50.3,APPROXIMATE,0,1,583.643310546875,348.5,5,14,11,168,30,,,2494,,,,,,0,0,0
Pakistan,Sindh,25.8943018,68.5247149,PAK,South Asia,0.23,0.294,53.2,55.4,APPROXIMATE,0,1,253.575012207031,230.5,69,9,11,24,31,1736,5,2491,,,,,,0,0,0
Peru,Amazonas,-5.115146,-78.1108279,PER,Latin America and Caribbean,0.043,0.096,22.9,42,APPROXIMATE,0,1,4.04166650772095,1679,1959,0,40,715,22,14337,34,5606,,,,,,0,0,0
Peru,Apurímac,-14.0504533,-73.087749,PER,Latin America and Caribbean,0.043,0.091,23.1,39.5,APPROXIMATE,0,1,15.9016666412354,781.5,1002,0,130,3857,21,8215,9,3263,,,,,,0,0,0
Peru,Arequipa,-16.4090474,-71.537451,PER,Latin America and Caribbean,0.043,0.009,2.3,38,APPROXIMATE,0,1,4040.05346679688,104,2,62,190,2317,32,,,1055,4.35214285714286,7.51555555555556,4.98904761904762,25.0514285714286,70.3488888888889,0,0,0
Peru,Ayacucho,-13.1638737,-74.2235641,PER,Latin America and Caribbean,0.043,0.071,17.5,40.3,APPROXIMATE,0,1,794.530029296875,594.5,2,45,190,2728,28,10506,2,1276,,,,,,0,0,0
Peru,Cajamarca,-7.1617465,-78.5127855,PER,Latin America and Caribbean,0.043,0.089,21.7,41.3,APPROXIMATE,0,1,348.385009765625,631.5,0,48,190,2726,28,,,1613,4,6.03333333333333,16.6666666666667,12.6666666666667,70,0,0,0
Peru,Callao,-12.0508491,-77.1259843,PER,Latin America and Caribbean,0.043,0,0,,APPROXIMATE,0,1,3677.29174804688,12.5,33,62,190,13,27,,,964,12,8.6,12,22,66,2,6,6
Peru,Cusco,-13.53195,-71.9674626,PER,Latin America and Caribbean,0.043,0.062,15.8,39,APPROXIMATE,0,1,2017.52001953125,682.5,2,56,150,3352,26,,,1280,,,,,,0,0,0
Peru,Huancavelica,-12.7861978,-74.9764024,PER,Latin America and Caribbean,0.043,0.122,30.2,40.2,APPROXIMATE,0,1,42.6666679382324,616,103,25,130,3716,24,9258,4,1864,,,,,,0,0,0
Peru,Huánuco,-9.9298454,-76.2432653,PER,Latin America and Caribbean,0.043,0.111,26.6,41.9,APPROXIMATE,0,1,578.836669921875,612.5,4,50,190,1913,31,,,954,,,,,,0,0,0
Peru,Ica,-14.07546,-75.7341811,PER,Latin America and Caribbean,0.043,0.009,2.6,36.3,APPROXIMATE,0,1,733.989990234375,22,4,52,120,404,38,,,1359,,,,,,0,0,0
Peru,Junín,-11.335798,-75.3412179,PER,Latin America and Caribbean,0.043,0.042,10.1,41.6,APPROXIMATE,0,1,2.97666668891907,1225,444,0,20,1685,20,9722,18,5579,,,,,,1,2,0
Peru,La Libertad,-8.1435933,-78.4751945,PER,Latin America and Caribbean,0.043,0.042,10,41.8,APPROXIMATE,0,1,79.5166702270508,435,302,0,130,2917,31,4710,4,1803,,,,,,0,0,0
Peru,Lambayeque,-6.7197666,-79.9080757,PER,Latin America and Caribbean,0.043,0.038,9.2,40.9,APPROXIMATE,0,1,263.9033203125,28.5,13,22,130,20,34,4950,5,2035,,,,,,0,0,0
Peru,Lima,-12.0463731,-77.042754,PER,Latin America and Caribbean,0.043,0.004,1.2,36,APPROXIMATE,0,1,14460.1796875,18,0,63,190,134,35,,,551,12,8.6,12,22,66,2,6,6
Peru,Loreto,-4.2324729,-74.2179326,PER,Latin America and Caribbean,0.043,0.147,32.5,45.2,APPROXIMATE,0,1,5,2292,1647,0,160,119,26,13939,42,4986,,,,,,0,0,0
Peru,Madre de Dios,-11.7668705,-70.8119953,PER,Latin America and Caribbean,0.043,0.024,6,39.6,APPROXIMATE,0,1,2.16666674613953,2059.5,3156,0,40,399,24,12825,38,5275,,,,,,0,0,0
Peru,Moquegua,-17.1927361,-70.9328138,PER,Latin America and Caribbean,0.043,0.014,3.4,39.4,APPROXIMATE,0,1,22.6299991607666,37.5,85,35,200,1487,36,,,781,,,,,,0,0,0
Peru,Pasco,-10.4475753,-75.1545381,PER,Latin America and Caribbean,0.043,0.064,15.3,41.6,APPROXIMATE,0,1,1.83333337306976,2622,1995,0,40,1133,22,11823,14,4499,,,,,,0,0,0
Peru,Piura,-5.1782884,-80.6548882,PER,Latin America and Caribbean,0.043,0.05,12,42.2,APPROXIMATE,0,1,634.184997558594,52,3,58,190,41,35,1791,2,1668,,,,,,0,0,0
Peru,Puno,-15.8402218,-70.0218805,PER,Latin America and Caribbean,0.043,0.069,17,40.4,APPROXIMATE,0,1,252.240005493164,453,3,53,190,3824,25,,,1087,8.6,6.65,33,33,34,0,0,0
Peru,San Martín,-7.2444881,-76.8259652,PER,Latin America and Caribbean,0.043,0.061,15.2,40.2,APPROXIMATE,0,1,98.0433349609375,1347.5,624,0,40,399,26,15636,51,5995,,,,,,0,0,0
Peru,Tacna,-18.0065679,-70.2462741,PER,Latin America and Caribbean,0.043,0.008,2.2,36.7,APPROXIMATE,0,1,152.851669311523,20.5,0,55,190,599,35,,,612,,,,,,0,0,0
Peru,Tumbes,-3.5564921,-80.4270885,PER,Latin America and Caribbean,0.043,0.014,3.7,38.4,APPROXIMATE,0,1,583.628356933594,137.5,23,21,14,19,30,3931,3,2099,,,,,,0,0,0
Peru,Ucayali,-9.8251183,-73.087749,PER,Latin America and Caribbean,0.043,0.046,11,42.2,APPROXIMATE,0,1,0,1704,3747,0,40,347,25,13671,37,4937,,,,,,0,0,0
Peru,Áncash,-9.3250497,-77.5619419,PER,Latin America and Caribbean,0.043,0.044,11.3,39.2,APPROXIMATE,0,1,85.0983352661133,802.5,70,2,14,3133,26,8683,7,2668,,,,,,0,0,0
Philippines,Armm,6.9568313,124.2421597,PHL,East Asia and the Pacific,0.052,0.14,24.9,56.2,APPROXIMATE,0,1,75,2042.5,309,0,40,571,25,15891,30,5215,,,,,,13,136,57
Philippines,Bicol Region,13.4209885,123.4136736,PHL,East Asia and the Pacific,0.052,0.068,14.6,46.8,APPROXIMATE,0,1,668.211669921875,2077.5,2,12,14,18,28,11748,21,3579,17.6666666666667,6.53333333333333,19.5,21,59.5,1,2,0
Philippines,CARAGA,8.8014562,125.7406882,PHL,East Asia and the Pacific,0.052,0.069,15,45.9,APPROXIMATE,0,1,153.498336791992,2811.5,170,0,20,468,24,14364,35,5946,,,,,,3,10,0
Philippines,Cagayan Valley,16.9753758,121.8107079,PHL,East Asia and the Pacific,0.052,0.039,8.4,46.9,APPROXIMATE,0,1,484.919982910156,1887.5,44,2,14,39,30,11076,9,3110,,,,,,0,0,0
Philippines,Calabarzon,14.1007803,121.0793705,PHL,East Asia and the Pacific,0.052,0.029,7.1,40.3,APPROXIMATE,0,1,1175.91662597656,1645,41,7,20,123,27,14016,44,5475,,,,,,0,0,0
Philippines,Central Luzon,15.4827722,120.7120023,PHL,East Asia and the Pacific,0.052,0.035,7.9,44.2,APPROXIMATE,0,1,369.510009765625,1874,19,4,14,23,30,9715,9,3856,,,,,,0,0,0
Philippines,Central Visayas,10.2968562,123.8886774,PHL,East Asia and the Pacific,0.052,0.055,11.2,49,APPROXIMATE,0,1,1954.59167480469,1295.5,6,52,11,9,28,,,1642,4.77142857142857,7.51428571428571,37.2,42.3142857142857,20.4857142857143,0,0,0
Philippines,Cordillera Admin Region,17.3512542,121.1718851,PHL,East Asia and the Pacific,0.052,0.039,8.5,45.7,APPROXIMATE,0,1,42.7249984741211,2417.5,69,0,20,983,24,11918,14,5636,,,,,,1,1,1
